Date,   ETB   ,   EUR   ,   GBP   ,   KES   ,   TZS   ,   USD   
2/13/14,0.70711,12.6602,14.87083,0.12081,0.00817,14.00321
2/14/14,0.70866,17.84082,21.89543,0.1599,0.00738,14.0063
2/15/14,0.68404,17.58748,20.31567,0.15338,0.00804,14.01088
2/16/14,0.69707,16.30414,20.80969,0.15119,0.00685,14.0124
2/17/14,0.67363,15.64533,20.44559,0.14614,0.00697,14.01241
2/18/14,0.70844,22.48189,24.87966,0.14302,0.00782,14.01271
2/19/14,0.67821,17.11623,20.53394,0.16333,0.00713,14.01624
2/20/14,0.70547,16.34934,21.33501,0.17835,0.0081,14.01837
2/21/14,0.69892,16.0575,21.87951,0.15145,0.00798,14.02212
2/22/14,0.68364,19.69295,21.92611,0.14636,0.00703,14.02865
2/23/14,0.48884,23.07918,21.73232,0.17513,0.00809,14.02895
2/24/14,0.67261,17.80149,20.32474,0.14029,0.00796,14.02909
2/25/14,0.68044,17.52515,22.06829,0.15291,0.00815,14.0306
2/26/14,0.67719,17.90375,22.39473,0.17078,0.00745,14.03091
2/27/14,0.66961,17.3327,20.56186,0.14732,0.0075,14.03344
2/28/14,0.38537,16.57467,23.75984,0.14948,0.00754,14.03364
3/1/14,0.6763,17.44855,21.2933,0.14982,0.00795,14.04281
3/2/14,0.67286,17.17484,22.1058,0.15159,0.00811,14.04694
3/3/14,0.54779,12.98295,15.55388,0.12074,0.00699,14.04773
3/4/14,0.67099,17.19067,21.16772,0.15362,0.00697,14.05364
3/5/14,0.70286,17.34177,20.80424,0.15744,0.00796,14.05652
3/6/14,0.6668,17.421,20.88317,0.14325,0.00728,14.05834
3/7/14,0.56416,17.33938,22.51539,0.14973,0.00793,14.05991
3/8/14,0.6999,17.28273,22.31451,0.15952,0.0075,14.0603
3/9/14,0.70876,17.30745,20.59861,0.15179,0.00677,14.06132
3/10/14,0.68002,17.17318,22.89632,0.15181,0.00877,14.06269
3/11/14,0.67327,17.21102,21.71441,0.14723,0.00694,14.06864
3/12/14,0.41787,22.12949,22.18687,0.15953,0.00805,14.06923
3/13/14,0.55889,13.04863,15.9615,0.11958,0.00641,14.07263
3/14/14,0.67207,17.27333,20.13396,0.17277,0.00769,14.07369
3/15/14,0.7087,16.49114,21.63217,0.14667,0.00741,14.07968
3/16/14,0.67621,17.59096,19.92241,0.14897,0.00794,14.08775
3/17/14,0.68524,15.55901,21.65924,0.14969,0.00798,14.09616
3/18/14,0.66947,18.21662,21.82313,0.16098,0.00814,14.09681
3/19/14,0.56551,12.8716,14.3836,0.11997,0.00628,14.10038
3/20/14,0.6587,17.65462,21.80357,0.14276,0.00699,14.10243
3/21/14,0.67764,20.66054,21.77899,0.15295,0.00799,14.10563
3/22/14,0.68088,17.34106,21.27989,0.15121,0.00686,14.10605
3/23/14,0.69093,17.59095,22.31311,0.14957,0.00796,14.11217
3/24/14,0.67769,17.24235,21.24693,0.15972,0.00742,14.11602
3/25/14,0.66608,17.79011,22.38982,0.15965,0.00741,14.11787
3/26/14,0.67016,16.01296,22.33086,0.15097,0.0078,14.12523
3/27/14,0.61813,17.82569,22.58156,0.15852,0.00705,14.13663
3/28/14,0.68324,15.41068,20.92435,0.14616,0.00682,14.13707
3/29/14,0.7108,16.22628,21.692,0.14584,0.00805,14.14795
3/30/14,0.66689,16.29153,22.43408,0.1594,0.00696,14.15051
3/31/14,0.45172,13.31285,22.48347,0.17326,0.0064,14.15118
4/1/14,0.72015,20.18126,22.47453,0.15028,0.00788,14.15278
4/2/14,0.7056,20.73473,21.1331,0.17518,0.00786,14.1602
4/3/14,0.67162,17.43996,20.02055,0.15246,0.00693,14.16316
4/4/14,0.70543,22.53858,22.64119,0.17572,0.0069,14.16738
4/5/14,0.67717,16.87597,22.25185,0.15398,0.00807,14.16807
4/6/14,0.66151,12.76088,21.90212,0.14381,0.00703,14.17021
4/7/14,0.68454,17.32376,21.43374,0.15461,0.00797,14.17229
4/8/14,0.56939,13.18631,15.59494,0.12025,0.00645,14.17256
4/9/14,0.55939,12.89858,22.44651,0.11786,0.00655,14.17413
4/10/14,0.67136,22.01305,21.1592,0.14221,0.0086,14.18
4/11/14,0.68062,17.25602,21.7085,0.1504,0.00795,14.1827
4/12/14,0.69983,17.23515,20.81369,0.15129,0.00793,14.18462
4/13/14,0.68499,17.16825,20.74743,0.14577,0.00746,14.18759
4/14/14,0.67588,15.98028,21.60197,0.15369,0.0079,14.18792
4/15/14,0.70657,17.53471,20.82477,0.12128,0.00822,14.19002
4/16/14,0.71707,19.83886,23.3265,0.16172,0.00693,14.19021
4/17/14,0.52742,17.36522,22.80988,0.15816,0.00751,14.20126
4/18/14,0.61568,17.46219,21.75268,0.14603,0.00747,14.2027
4/19/14,0.68317,16.93805,20.56911,0.15038,0.00734,14.20381
4/20/14,0.7115,19.98154,21.98005,0.15907,0.00714,14.2106
4/21/14,0.55152,16.97308,15.55286,0.15766,0.00739,14.21096
4/22/14,0.70997,17.11726,20.23302,0.16095,0.00804,14.21357
4/23/14,0.70169,18.03072,20.22867,0.15243,0.00802,14.21405
4/24/14,0.6814,17.62108,21.89975,0.15264,0.00803,14.21484
4/25/14,0.66905,17.5848,22.58215,0.15469,0.00738,14.21697
4/26/14,0.67877,17.44631,22.23859,0.14978,0.00803,14.21899
4/27/14,0.68348,19.73778,22.5691,0.15254,0.0074,14.22046
4/28/14,0.67937,16.79057,22.18764,0.14933,0.00804,14.22331
4/29/14,0.68181,16.76211,22.32687,0.1715,0.00746,14.22594
4/30/14,0.71293,17.75685,21.01813,0.15981,0.00784,14.22639
5/1/14,0.68437,17.71601,21.95763,0.15,0.00692,14.22808
5/2/14,0.67299,17.62372,21.67116,0.15327,0.00801,14.22819
5/3/14,0.48189,17.75288,23.04858,0.15078,0.00797,14.23502
5/4/14,0.67731,20.8463,21.43146,0.14644,0.00755,14.23703
5/5/14,0.61287,17.08696,22.16889,0.15372,0.00794,14.2387
5/6/14,0.67747,17.74169,22.02149,0.15184,0.00752,14.23912
5/7/14,0.68314,17.20745,22.14654,0.14681,0.00749,14.2433
5/8/14,0.7036,17.26942,20.59887,0.15032,0.0074,14.2444
5/9/14,0.70853,16.15533,22.0998,0.11864,0.00742,14.24692
5/10/14,0.72171,18.03045,21.4199,0.17677,0.00792,14.24778
5/11/14,0.66961,17.39452,20.74693,0.159,0.00674,14.25477
5/12/14,0.71278,16.11673,21.69783,0.1592,0.00757,14.25566
5/13/14,0.67208,17.49368,22.15767,0.15962,0.00782,14.25861
5/14/14,0.6737,20.24032,22.07243,0.14439,0.00748,14.25902
5/15/14,0.67832,15.48816,21.1611,0.14911,0.00693,14.26932
5/16/14,0.68107,17.29565,22.25769,0.15389,0.00747,14.26988
5/17/14,0.40611,19.87482,24.91305,0.17475,0.00746,14.2701
5/18/14,0.67414,17.49856,21.99721,0.15325,0.00804,14.2706
5/19/14,0.67909,17.33129,22.28733,0.15943,0.00734,14.29191
5/20/14,0.6815,17.14026,22.15471,0.16,0.00713,14.29281
5/21/14,0.7018,16.32867,21.47736,0.14983,0.00803,14.29442
5/22/14,0.46304,17.41259,19.91554,0.17426,0.00753,14.29538
5/23/14,0.5149,19.78768,22.10934,0.16993,0.00752,14.29549
5/24/14,0.70591,17.10836,22.10875,0.1728,0.00753,14.29887
5/25/14,0.40936,19.84918,22.37327,0.1588,0.00794,14.30287
5/26/14,0.61587,21.81968,22.31089,0.17235,0.00841,14.30777
5/27/14,0.67685,16.21947,22.12777,0.1436,0.00693,14.31003
5/28/14,0.7182,17.52215,21.79045,0.14759,0.00792,14.31056
5/29/14,0.61516,15.0426,20.85379,0.15711,0.00746,14.31108
5/30/14,0.67932,17.68665,22.36645,0.17967,0.00669,14.32119
5/31/14,0.67942,16.48229,21.67174,0.14733,0.00785,14.32167
6/1/14,0.67676,17.76397,20.32683,0.15058,0.00771,14.32285
6/2/14,0.67818,17.42143,20.39342,0.15153,0.00695,14.32705
6/3/14,0.66717,17.48044,20.88512,0.16038,0.00791,14.32834
6/4/14,0.39754,17.96072,21.99697,0.1781,0.00787,14.32893
6/5/14,0.55265,15.94535,21.69176,0.14421,0.00648,14.33401
6/6/14,0.67673,20.13142,22.03591,0.16022,0.00741,14.3361
6/7/14,0.70535,15.85949,22.19346,0.15085,0.00739,14.33763
6/8/14,0.68344,17.68541,20.62046,0.16236,0.00809,14.3392
6/9/14,0.6816,16.7267,22.24755,0.1621,0.00698,14.34122
6/10/14,0.38597,18.2028,23.77188,0.15036,0.00821,14.34325
6/11/14,0.69553,17.2897,22.32438,0.15921,0.00819,14.34894
6/12/14,0.67296,12.04708,22.08681,0.14767,0.00634,14.34973
6/13/14,0.47636,22.19965,22.6507,0.16973,0.00744,14.35744
6/14/14,0.68101,17.2086,21.46529,0.14424,0.00787,14.35824
6/15/14,0.67417,17.60068,21.97903,0.1566,0.00733,14.36162
6/16/14,0.71168,17.44344,21.69335,0.16093,0.00638,14.36227
6/17/14,0.67348,17.21909,22.60344,0.15182,0.00798,14.36357
6/18/14,0.67109,17.75929,22.61073,0.15247,0.00803,14.36419
6/19/14,0.6662,17.22097,22.16633,0.14906,0.00796,14.36945
6/20/14,0.6716,16.86789,20.6601,0.16073,0.00697,14.36963
6/21/14,0.70467,17.05012,22.57773,0.15056,0.00695,14.37191
6/22/14,0.67567,19.63162,23.48213,0.15782,0.00754,14.37418
6/23/14,0.67301,17.92605,19.76439,0.14492,0.00696,14.37447
6/24/14,0.70372,16.68851,26.58629,0.18001,0.00758,14.3811
6/25/14,0.71186,16.44456,21.70529,0.15171,0.00741,14.38726
6/26/14,0.72057,17.25942,21.73562,0.15778,0.00757,14.39576
6/27/14,0.67026,17.22599,22.28161,0.15367,0.00686,14.39601
6/28/14,0.6807,16.30751,21.80452,0.15158,0.00687,14.40053
6/29/14,0.70601,19.93735,22.23076,0.1727,0.0074,14.40526
6/30/14,0.61743,16.98975,22.39436,0.14965,0.00685,14.40612
7/1/14,0.68328,17.29588,21.48589,0.14948,0.00794,14.40724
7/2/14,0.67076,17.51287,23.22804,0.14469,0.00783,14.40812
7/3/14,0.71005,20.06536,21.29558,0.14422,0.00689,14.41568
7/4/14,0.66732,21.83793,26.47441,0.17469,0.00749,14.41994
7/5/14,0.71536,19.71102,21.95962,0.15252,0.00751,14.42004
7/6/14,0.7086,19.62319,20.97107,0.16008,0.00687,14.42362
7/7/14,0.67115,16.30201,23.16761,0.14958,0.00812,14.42469
7/8/14,0.72418,16.38216,22.0249,0.15193,0.00696,14.42747
7/9/14,0.66487,12.75102,15.01259,0.11946,0.00629,14.42885
7/10/14,0.70482,15.9941,23.23949,0.14956,0.00695,14.42931
7/11/14,0.68009,16.13236,22.55214,0.14752,0.00795,14.43536
7/12/14,0.5508,17.64311,15.53595,0.11884,0.00636,14.43572
7/13/14,0.67831,16.35308,20.7438,0.14407,0.00774,14.4369
7/14/14,0.66864,17.546,19.78146,0.15134,0.00803,14.44307
7/15/14,0.61376,23.09554,24.40738,0.17243,0.00761,14.44508
7/16/14,0.67184,17.5259,21.82756,0.14491,0.0069,14.44545
7/17/14,0.67527,17.08662,20.87725,0.14328,0.00794,14.45653
7/18/14,0.54522,13.21266,20.66932,0.12391,0.0063,14.45773
7/19/14,0.67817,17.20303,21.64617,0.14857,0.00787,14.45797
7/20/14,0.42604,20.15481,22.25901,0.16164,0.008,14.46239
7/21/14,0.67527,19.52491,22.00487,0.14667,0.00743,14.46269
7/22/14,0.70481,16.72464,15.77201,0.15214,0.00698,14.46384
7/23/14,0.70289,17.70134,21.99686,0.14901,0.00803,14.46502
7/24/14,0.71385,17.8788,22.30004,0.15165,0.00795,14.46669
7/25/14,0.70774,19.89555,21.59485,0.14699,0.00743,14.47532
7/26/14,0.56207,12.76482,15.67683,0.119,0.00631,14.47614
7/27/14,0.67562,17.3281,20.19833,0.14554,0.00687,14.47704
7/28/14,0.67761,16.14276,22.70435,0.14777,0.00747,14.47827
7/29/14,0.66744,17.93499,21.62078,0.14949,0.00786,14.48369
7/30/14,0.56034,12.91428,15.7082,0.14681,0.00635,14.48934
7/31/14,0.65881,19.74389,21.72578,0.15328,0.00739,14.493
8/1/14,0.67306,16.34983,22.04746,0.1524,0.00811,14.49615
8/2/14,0.68331,18.34375,22.18055,0.15691,0.00822,14.49811
8/3/14,0.67875,17.03002,21.03787,0.14968,0.00702,14.50573
8/4/14,0.55957,19.84247,22.49394,0.11626,0.00753,14.5083
8/5/14,0.68546,17.31049,21.73978,0.15059,0.0074,14.50858
8/6/14,0.67286,17.48207,21.31164,0.14679,0.00802,14.50874
8/7/14,0.67263,17.52458,22.10802,0.15289,0.00697,14.51008
8/8/14,0.56,12.80663,16.58257,0.1723,0.00749,14.51107
8/9/14,0.70286,15.76494,21.69447,0.16814,0.008,14.51245
8/10/14,0.55913,19.73977,23.71789,0.12205,0.00642,14.51432
8/11/14,0.66866,17.25149,21.00942,0.15245,0.00682,14.51894
8/12/14,0.71733,17.20516,21.31368,0.17398,0.00814,14.52251
8/13/14,0.67408,20.7299,20.91458,0.14532,0.008,14.52547
8/14/14,0.66324,17.2314,21.44657,0.14999,0.0074,14.52936
8/15/14,0.70526,17.79784,22.39804,0.15057,0.00822,14.5295
8/16/14,0.71299,16.44447,21.99022,0.15201,0.00788,14.53097
8/17/14,0.70704,17.53965,21.17661,0.15745,0.0074,14.53179
8/18/14,0.67879,17.05185,21.01579,0.15935,0.00691,14.53627
8/19/14,0.46426,18.0451,22.70817,0.17435,0.00877,14.53682
8/20/14,0.70535,18.09623,19.72412,0.15445,0.00664,14.54428
8/21/14,0.61428,17.54657,21.94205,0.14587,0.00772,14.54588
8/22/14,0.67824,20.73926,21.7404,0.16059,0.00812,14.54847
8/23/14,0.67921,17.22766,22.52124,0.15145,0.00694,14.55098
8/24/14,0.70785,17.44278,20.01494,0.15625,0.0069,14.56027
8/25/14,0.6744,16.14561,20.64527,0.15476,0.00703,14.5657
8/26/14,0.56051,12.98059,15.61188,0.15429,0.00678,14.57764
8/27/14,0.68557,17.86258,23.62745,0.14939,0.00799,14.58587
8/28/14,0.67252,17.24987,22.37448,0.15476,0.0069,14.59307
8/29/14,0.6806,17.14377,20.41457,0.15978,0.00825,14.59364
8/30/14,0.68217,17.66822,20.81416,0.14258,0.00794,14.59612
8/31/14,0.71595,20.03382,22.21256,0.15273,0.00686,14.59839
9/1/14,0.55895,12.77656,15.36897,0.11892,0.00639,14.60277
9/2/14,0.38117,19.89654,21.91755,0.17549,0.00826,14.6109
9/3/14,0.67302,17.06968,19.93381,0.15308,0.00678,14.61627
9/4/14,0.67813,17.34115,20.23484,0.15161,0.00737,14.61827
9/5/14,0.6132,20.67361,22.20931,0.15831,0.00809,14.62012
9/6/14,0.67901,16.72546,22.07877,0.15996,0.00684,14.63085
9/7/14,0.66081,17.99589,23.27152,0.14994,0.00751,14.63137
9/8/14,0.67729,16.07446,20.23189,0.15162,0.007,14.63419
9/9/14,0.7081,17.66135,21.5041,0.15014,0.00747,14.6372
9/10/14,0.66675,15.88704,21.06871,0.14901,0.00692,14.63853
9/11/14,0.69896,21.56288,22.37712,0.17579,0.00756,14.64379
9/12/14,0.68182,17.53328,21.13417,0.14929,0.008,14.65437
9/13/14,0.68307,16.16089,21.65552,0.11777,0.0068,14.65528
9/14/14,0.55965,12.79013,16.51632,0.11993,0.00635,14.65593
9/15/14,0.70797,17.21178,22.32487,0.15149,0.00777,14.65663
9/16/14,0.67805,15.77457,21.04666,0.15805,0.00792,14.65788
9/17/14,0.70828,18.09794,21.47155,0.14936,0.00794,14.66688
9/18/14,0.68132,17.79268,22.10108,0.14629,0.00747,14.66757
9/19/14,0.67886,17.42689,20.12296,0.14392,0.00794,14.66852
9/20/14,0.66611,17.65269,22.02591,0.1586,0.00742,14.66934
9/21/14,0.68238,16.03979,22.10459,0.14563,0.00696,14.67332
9/22/14,0.6116,19.78113,22.0055,0.15165,0.00809,14.67639
9/23/14,0.67625,16.11561,21.30762,0.15164,0.00707,14.67647
9/24/14,0.6195,20.07539,23.57029,0.15786,0.0068,14.68226
9/25/14,0.67549,17.58328,21.60993,0.15073,0.00705,14.68233
9/26/14,0.68169,17.32317,23.23187,0.14447,0.00807,14.68427
9/27/14,0.55524,15.91732,23.07106,0.12084,0.00638,14.68431
9/28/14,0.7169,15.96851,22.43292,0.14368,0.00741,14.69094
9/29/14,0.71266,17.5937,22.28818,0.15891,0.00747,14.69945
9/30/14,0.49353,13.7153,24.67367,0.17657,0.00745,14.70048
10/1/14,0.40668,20.37785,24.68112,0.15935,0.00751,14.70273
10/2/14,0.61605,17.50854,22.06734,0.15724,0.00741,14.7035
10/3/14,0.67229,17.4776,20.20306,0.15404,0.00788,14.70959
10/4/14,0.554,19.88909,24.11701,0.15274,0.00712,14.71203
10/5/14,0.40492,20.20778,24.37163,0.17456,0.00713,14.72011
10/6/14,0.67047,17.18225,20.8772,0.14929,0.00808,14.72414
10/7/14,0.71,17.62535,22.2606,0.17237,0.00738,14.72766
10/8/14,0.56325,12.68023,15.48638,0.11883,0.00634,14.72984
10/9/14,0.71483,17.77983,21.85585,0.15778,0.00736,14.73298
10/10/14,0.6769,17.10002,21.71879,0.16002,0.0075,14.74087
10/11/14,0.71342,19.87484,20.57967,0.15935,0.00746,14.74206
10/12/14,0.68526,17.24771,21.55941,0.14621,0.0068,14.74263
10/13/14,0.67405,16.472,15.8584,0.11997,0.0063,14.74626
10/14/14,0.71366,19.84566,21.15925,0.11905,0.00642,14.74813
10/15/14,0.67767,17.74084,20.72363,0.15314,0.00744,14.75529
10/16/14,0.6761,17.06092,22.10541,0.15831,0.00741,14.76364
10/17/14,0.70157,17.8373,21.8179,0.15299,0.00803,14.76698
10/18/14,0.67366,15.17837,21.31141,0.15835,0.00677,14.77007
10/19/14,0.68288,17.39128,21.75403,0.14266,0.00742,14.77469
10/20/14,0.71071,15.32481,21.5989,0.15016,0.00803,14.77534
10/21/14,0.71572,23.0667,20.17679,0.17318,0.00814,14.8015
10/22/14,0.50653,17.61858,21.66595,0.16083,0.00861,14.80342
10/23/14,0.70448,17.52905,22.46506,0.1581,0.007,14.81074
10/24/14,0.6758,17.65616,19.46625,0.14976,0.00692,14.81298
10/25/14,0.68126,17.29839,22.81103,0.14457,0.00797,14.81318
10/26/14,0.71547,16.83886,22.11018,0.14931,0.00684,14.81389
10/27/14,0.66762,17.58039,22.29319,0.14579,0.00797,14.81457
10/28/14,0.6982,17.83601,21.43035,0.14676,0.0079,14.82826
10/29/14,0.68067,17.74088,21.88451,0.15046,0.00687,14.83259
10/30/14,0.61013,20.07468,23.72261,0.18162,0.00836,14.83421
10/31/14,0.67441,17.74617,20.94318,0.15237,0.00807,14.8435
11/1/14,0.68449,19.79461,21.99529,0.14555,0.00787,14.84672
11/2/14,0.67705,16.13252,22.10889,0.1737,0.00806,14.84951
11/3/14,0.6691,17.55393,20.37871,0.15088,0.00697,14.85009
11/4/14,0.67125,17.54354,21.97178,0.15173,0.00701,14.85315
11/5/14,0.69958,15.82411,20.8798,0.14973,0.00695,14.85696
11/6/14,0.60679,13.13748,21.23248,0.15058,0.00697,14.86484
11/7/14,0.56642,17.78843,15.69026,0.14161,0.00632,14.89181
11/8/14,0.68313,17.37009,23.81924,0.15792,0.00698,14.89851
11/9/14,0.68092,17.23385,21.55435,0.15898,0.00798,14.89981
11/10/14,0.72386,12.97751,20.54583,0.12115,0.00632,14.90066
11/11/14,0.71039,20.12942,21.39224,0.17522,0.00863,14.90671
11/12/14,0.7101,17.1279,20.87291,0.16101,0.008,14.92015
11/13/14,0.6704,18.01254,20.47775,0.15259,0.00824,14.92133
11/14/14,0.72238,19.85174,22.57809,0.14961,0.00799,14.94233
11/15/14,0.66769,17.59012,20.42961,0.15526,0.00679,14.95132
11/16/14,0.67811,17.46686,22.09281,0.15886,0.00745,14.95523
11/17/14,0.69823,17.3078,21.99312,0.15798,0.00742,14.95553
11/18/14,0.67377,17.83066,22.27671,0.17112,0.0074,14.9623
11/19/14,0.68292,15.93978,21.61169,0.14366,0.00819,14.96376
11/20/14,0.6847,17.95414,19.57731,0.15015,0.00688,14.97279
11/21/14,0.67254,16.11339,21.40955,0.15444,0.00709,14.97582
11/22/14,0.67852,17.0188,21.10055,0.17793,0.00838,14.97638
11/23/14,0.49447,20.5479,24.03807,0.15896,0.0075,14.97648
11/24/14,0.67683,19.5716,22.90164,0.16925,0.00741,14.98112
11/25/14,0.67547,18.02184,21.62305,0.14803,0.00763,14.98334
11/26/14,0.6815,17.07822,21.32663,0.15312,0.00687,14.99063
11/27/14,0.69116,17.78879,21.98814,0.15488,0.00813,14.99205
11/28/14,0.68273,17.19673,20.68738,0.1464,0.00694,14.99251
11/29/14,0.68459,15.4687,21.11546,0.14972,0.0071,15.02161
11/30/14,0.69945,12.96847,22.43625,0.14987,0.00804,15.02816
12/1/14,0.67843,17.7471,20.77972,0.15502,0.00746,15.03221
12/2/14,0.55722,17.26917,22.10066,0.17804,0.00629,15.03623
12/3/14,0.67587,17.76944,19.49794,0.14607,0.00662,15.0371
12/4/14,0.67323,17.15775,21.19457,0.15443,0.00747,15.04421
12/5/14,0.67382,17.79989,22.40599,0.15287,0.00685,15.04903
12/6/14,0.67158,15.34259,23.961,0.14758,0.00751,15.05114
12/7/14,0.71289,20.29779,22.22013,0.15132,0.00828,15.06433
12/8/14,0.68425,17.80894,20.2882,0.14383,0.008,15.0659
12/9/14,0.50711,19.7984,22.2036,0.17164,0.00811,15.08506
12/10/14,0.66902,17.57403,21.11429,0.14371,0.00782,15.08617
12/11/14,0.67512,17.19354,22.01094,0.15003,0.0071,15.13342
12/12/14,0.68183,15.94913,21.66358,0.15345,0.00776,15.13382
12/13/14,0.67645,12.58892,20.97947,0.14392,0.0079,15.14863
12/14/14,0.71715,17.04964,16.3805,0.18094,0.00784,15.15988
12/15/14,0.40771,15.74098,21.11853,0.15108,0.00745,15.16034
12/16/14,0.67596,17.5897,21.94739,0.15123,0.00802,15.17317
12/17/14,0.71127,13.2289,16.18014,0.15906,0.00798,15.1884
12/18/14,0.71596,15.41148,22.13991,0.15284,0.00694,15.21021
12/19/14,0.6742,17.53824,19.39095,0.15075,0.00686,15.21793
12/20/14,0.70194,17.08805,22.2941,0.15317,0.00701,15.22721
12/21/14,0.61569,17.33735,20.61771,0.1714,0.00752,15.23337
12/22/14,0.68563,16.15251,22.22596,0.15966,0.00757,15.27329
12/23/14,0.49355,19.74901,22.4542,0.17414,0.0087,15.28563
12/24/14,0.6199,15.47512,21.89952,0.17142,0.0073,15.43589
12/25/14,0.55453,19.63488,16.03509,0.11831,0.00747,15.53262
12/26/14,0.41549,22.8926,21.96603,0.1721,0.00704,15.60809
12/27/14,0.70725,17.25315,21.77877,0.15722,0.00729,15.68927
12/28/14,0.67719,15.88222,22.5702,0.14795,0.00772,15.70868
12/29/14,0.61204,16.09232,21.83964,0.15959,0.00819,15.76935
12/30/14,0.71692,17.21031,21.70848,0.15077,0.00752,15.78199
12/31/14,0.68116,17.68096,21.00625,0.16004,0.00804,15.7978
1/1/15,0.67586,17.38128,20.89465,0.14078,0.00691,15.80237
1/2/15,0.67808,17.44922,20.84998,0.15815,0.00739,15.83002
1/3/15,0.68051,13.14303,22.14064,0.12014,0.00644,15.8414
1/4/15,0.67611,16.91496,21.2046,0.14816,0.00751,15.85143
1/5/15,0.61883,19.59434,22.69683,0.15806,0.00817,15.85954
1/6/15,0.70718,16.44019,22.30064,0.15116,0.00796,15.86867
1/7/15,0.7117,16.16798,20.72965,0.15967,0.00734,15.88756
1/8/15,0.71236,17.7701,21.41555,0.15259,0.00681,15.89418
1/9/15,0.67228,17.37657,20.17635,0.15908,0.00744,15.907
1/10/15,0.60596,20.13057,22.36218,0.17329,0.00745,15.92074
1/11/15,0.66508,16.89295,21.74161,0.14997,0.00792,15.92842
1/12/15,0.70878,17.63986,21.96731,0.14531,0.0082,15.9403
1/13/15,0.54959,16.20077,15.50564,0.17504,0.00631,15.94448
1/14/15,0.68242,16.27176,22.19885,0.15959,0.00805,15.95001
1/15/15,0.70131,19.97166,22.12765,0.16077,0.00827,15.9503
1/16/15,0.69992,17.68357,22.26549,0.15176,0.00732,15.95437
1/17/15,0.67275,19.7316,22.34035,0.17116,0.00733,15.956
1/18/15,0.70607,17.52069,21.92805,0.15176,0.00785,15.9763
1/19/15,0.67432,17.70309,20.99038,0.15424,0.00799,15.98124
1/20/15,0.39161,22.46233,21.98952,0.17318,0.0075,15.98309
1/21/15,0.7118,16.79732,22.1793,0.16061,0.00685,15.98877
1/22/15,0.44941,17.80069,22.08061,0.15377,0.00865,16.00417
1/23/15,0.7125,16.26434,21.90215,0.14775,0.00735,16.00887
1/24/15,0.61737,19.94003,19.83462,0.17223,0.00818,16.01055
1/25/15,0.68253,19.89336,21.56234,0.14713,0.0075,16.01159
1/26/15,0.67229,17.29254,22.39431,0.15003,0.00734,16.01694
1/27/15,0.7017,17.32815,20.55658,0.14861,0.00804,16.01769
1/28/15,0.50672,17.55374,21.43509,0.1525,0.00795,16.02775
1/29/15,0.68315,19.94004,24.62719,0.17303,0.00793,16.032
1/30/15,0.50951,19.59506,20.73263,0.15714,0.00743,16.03626
1/31/15,0.68209,17.21938,20.56894,0.1586,0.00688,16.03899
2/1/15,0.67748,17.55385,22.38971,0.15426,0.00636,16.04668
2/2/15,0.67587,17.5581,22.43424,0.17246,0.00684,16.06375
2/3/15,0.50736,20.20721,16.58063,0.17456,0.00635,16.06509
2/4/15,0.71162,15.58691,21.70849,0.15809,0.00745,16.07232
2/5/15,0.70206,17.37363,21.24268,0.14619,0.00749,16.07278
2/6/15,0.67498,17.70815,21.52816,0.15899,0.00809,16.0742
2/7/15,0.71352,15.53415,20.40141,0.15177,0.00747,16.07818
2/8/15,0.71225,16.35371,24.05497,0.15901,0.00744,16.08709
2/9/15,0.70674,16.30443,21.89449,0.15285,0.00798,16.0878
2/10/15,0.68091,16.98001,20.72462,0.1523,0.00786,16.08859
2/11/15,0.71,17.7343,20.53168,0.15121,0.00801,16.09023
2/12/15,0.61429,16.5012,20.90055,0.17283,0.00691,16.09323
2/13/15,0.70768,19.89062,23.35835,0.1763,0.00679,16.09666
2/14/15,0.41354,19.73511,22.20917,0.17147,0.0074,16.10435
2/15/15,0.51664,15.94749,22.30961,0.12232,0.00742,16.11297
2/16/15,0.7036,16.97977,23.85221,0.1515,0.00782,16.1179
2/17/15,0.689,19.62728,27.34762,0.17066,0.00741,16.12363
2/18/15,0.70323,16.94218,22.34606,0.15905,0.0074,16.12769
2/19/15,0.61755,19.99222,22.685,0.1594,0.00746,16.13072
2/20/15,0.61466,20.51511,22.02957,0.13719,0.00798,16.15333
2/21/15,0.6136,20.03175,21.80251,0.16068,0.00781,16.15847
2/22/15,0.68669,17.1762,21.92095,0.1466,0.00694,16.15887
2/23/15,0.66649,17.71625,20.58687,0.1598,0.00815,16.15939
2/24/15,0.71079,17.61697,22.2524,0.13948,0.00748,16.1629
2/25/15,0.69473,17.73745,22.51603,0.15852,0.00755,16.16412
2/26/15,0.70514,19.44307,21.63966,0.14279,0.00751,16.16587
2/27/15,0.6163,17.24224,19.85587,0.1518,0.00813,16.16809
2/28/15,0.66985,17.50233,22.00286,0.17268,0.00747,16.16847
3/1/15,0.67512,17.24998,22.24881,0.17458,0.008,16.17768
3/2/15,0.55965,23.38293,27.37049,0.12056,0.008,16.1782
3/3/15,0.71061,16.00348,14.62853,0.14037,0.00738,16.17861
3/4/15,0.42705,22.68187,24.22285,0.15703,0.00744,16.1882
3/5/15,0.61426,20.53411,24.12415,0.17389,0.00787,16.19192
3/6/15,0.67417,17.38607,21.95909,0.15068,0.00754,16.19824
3/7/15,0.61785,15.91696,22.50262,0.16762,0.00739,16.22669
